Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
16913616,Polvo's Mexican Restaurant,216,Austin,2004 South 1st Street 78704,Bouldin,"Bouldin, Austin",-97.7575100000,30.2452000000,"Tex-Mex, Mexican",45,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,304
16912880,Hoover's Cooking,216,Austin,2002 Manor Road 78722,Cherrywood,"Cherrywood, Austin",-97.7204277778,30.2842472222,"BBQ, Southern",50,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,273
16915864,24 Diner,216,Austin,"600 N Lamar Boulevard, Austin 78703",Clarksville,"Clarksville, Austin",-97.7540138889,30.2720805556,"Southern, American",50,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,333
16913222,Magnolia Cafe,216,Austin,2304 Lake Austin Boulevard 78703,Clarksville,"Clarksville, Austin",-97.7719000000,30.2780300000,"Tex-Mex, Diner, Mexican",40,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,453
16914362,Wink,216,Austin,1014 North Lamar Boulevard 78703,Clarksville,"Clarksville, Austin",-97.7524100000,30.2758400000,"American, Seafood",180,Dollar($),0,0,0,0,4,4.0,5BA829,Very Good,216
16914382,Z' Tejas Southwestern Grill,216,Austin,"1110 W 6th Street, Austin 78703",Clarksville,"Clarksville, Austin",-97.7557666000,30.2724566000,"Tex-Mex, Southwestern, Mexican",50,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,257
16912903,Hut's Hamburgers,216,Austin,"807 W 6th Street, Austin 78703",Downtown,"Downtown, Austin",-97.7510750000,30.2703694444,Burger,30,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,751
16912903,Hut's Hamburgers,216,Austin,"807 W 6th Street, Austin 78703",Downtown,"Downtown, Austin",-97.7510750000,30.2703694444,Burger,30,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,751
16913359,Moonshine Patio Bar & Grill,216,Austin,"303 Red River Street, Austin 78701",Downtown,"Downtown, Austin",-97.7379444444,30.2641944444,Southern,60,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,917
16912932,Iron Cactus,216,Austin,"606 Trinity Street,  Austin 78701",Downtown,"Downtown, Austin",-97.7394166667,30.2672416667,"Mexican, Seafood",70,Dollar($),0,0,0,0,3,3.8,9ACD32,Good,268
16913250,Manuel's,216,Austin,"310 Congress Avenue, Austin 78701",Downtown,"Downtown, Austin",-97.7439772000,30.2658198000,Mexican,60,Dollar($),0,0,0,0,2,3.9,9ACD32,Good,258
16915383,Péché,216,Austin,"208 W 4th Street, Austin 78701",Downtown,"Downtown, Austin",-97.7451720000,30.2669270000,French,120,Dollar($),0,0,0,0,4,3.9,9ACD32,Good,148
16913976,Stubb's Bar-B-Q,216,Austin,"801 Red River Street, Austin 78701",Downtown,"Downtown, Austin",-97.7364416667,30.2685250000,BBQ,35,Dollar($),0,0,0,0,2,3.9,9ACD32,Good,385
16917038,Banger's Sausage House & Beer Garden,216,Austin,"79 & 81 Rainey Street, Austin 78701",Downtown,"Downtown, Austin",-97.7382949000,30.2592190000,"Bar Food, American",40,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,231
16912265,Casino El Camino,216,Austin,"517 E 6th Street, Austin 78701",Downtown,"Downtown, Austin",-97.7377861111,30.2665111111,"Burger, American",35,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,255
16916835,Easy Tiger,216,Austin,"709 E 6th Street, Austin 78701",Downtown,"Downtown, Austin",-97.7356194444,30.2659972222,"Bakery, Cafe, Coffee and Tea",50,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,212
16912573,Eddie V's Prime Seafood,216,Austin,301 East 5th Street 78701,Downtown,"Downtown, Austin",-97.7402400000,30.2660100000,"Seafood, Steak",150,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,298
16914415,Fogo de Chao Brazilian Steakhouse,216,Austin,309 East 3rd Street 78701,Downtown,"Downtown, Austin",-97.7410800000,30.2641900000,"Brazilian, Steak",100,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,320
16915648,Frank,216,Austin,"407 Colorado Street, Austin 78701",Downtown,"Downtown, Austin",-97.7442990000,30.2669060000,American,35,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,280
16912935,Iron Works Barbecue,216,Austin,100 Red River Street 78701,Downtown,"Downtown, Austin",-97.7390100000,30.2621600000,"BBQ, American",30,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,288
16913120,Lamberts Downtown Barbecue,216,Austin,"401 W 2nd Street, Austin 78701",Downtown,"Downtown, Austin",-97.7477583333,30.2652694444,BBQ,100,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,443
16915575,MAX’s Wine Dive Austin – San Jacinto Blvd.,216,Austin,207 San Jacinto Boulevard 78701,Downtown,"Downtown, Austin",-97.7412800000,30.2642500000,"New American, Southern",60,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,221
16913717,Roaring Fork - Intercontinental,216,Austin,"701 Congress Avenue, Austin 78701",Downtown,"Downtown, Austin",-97.7424000000,30.2690472222,Southwestern,80,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,230
16916309,Second Bar + Kitchen,216,Austin,"200 Congress Avenue, Austin 78701",Downtown,"Downtown, Austin",-97.7445517000,30.2647785000,American,90,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,189
16914116,Taverna,216,Austin,"258 W 2nd Street, Austin 78701",Downtown,"Downtown, Austin",-97.7466194444,30.2651055556,Italian,70,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,209
16913468,The Old Pecan Street Cafe,216,Austin,"504 B Trinity Street, Austin 78701",Downtown,"Downtown, Austin",-97.7396388889,30.2666250000,American,40,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,223
16914342,Whole Foods Market,216,Austin,"525 N Lamar Boulevard, Austin 78703",Downtown,"Downtown, Austin",-97.7538611111,30.2704305556,"Desserts, Bakery, American",30,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,380
16913004,Juan In A Million,216,Austin,"2300 E Cesar Chavez Street, Austin 78702",East Cesar Chavez,"East Cesar Chavez, Austin",-97.7190333333,30.2553138889,"Tex-Mex, Mexican",25,Dollar($),0,0,0,0,1,4.1,5BA829,Very Good,420
16912905,Hyde Park Bar & Grill Central,216,Austin,"4206 Duval Street, Historic Hyde Park neighborhood 78751",Hyde Park,"Hyde Park, Austin",-97.7265200000,30.3040700000,"Burger, Southern, American",50,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,440
16914453,Titaya's Thai Cuisine,216,Austin,"5501 N Lamar Boulevard, Suite C101, Austin 78751",Hyde Park,"Hyde Park, Austin",-97.7278440000,30.3229490000,Thai,40,Dollar($),0,0,0,0,2,4.7,3F7E00,Excellent,267
16911988,Asti Trattoria,216,Austin,"408 C E 43rd Street, Austin 78751",Hyde Park,"Hyde Park, Austin",-97.7261780000,30.3048805000,Italian,60,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,182
16913362,Mother's Cafe & Garden,216,Austin,4215 Duval Street 78751,Hyde Park,"Hyde Park, Austin",-97.7259500000,30.3043800000,"Spanish, Tex-Mex, Cafe",40,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,300
16913644,Quality Seafood Market,216,Austin,"5621 Airport Boulevard, Austin 78751",Hyde Park,"Hyde Park, Austin",-97.7126000000,30.3183277778,"Seafood, Cajun",40,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,211
16912373,Chuy's,216,Austin,11680 Research Boulevard 78759,Jollyville,"Jollyville, Austin",-97.7472000000,30.4179800000,"Tex-Mex, Mexican",35,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,366
16913756,"Rudy's ""Country Store"" and Bar-B-Q",216,Austin,11570 Research Boulevard. 78759,Jollyville,"Jollyville, Austin",-97.7469867468,30.4141543585,BBQ,30,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,578
17952229,North By Northwest Restaurant & Brewery - Stonelake,216,Austin,10010 North Capital of Texas Hwy 78759,Jollyville,"Jollyville, Austin",-97.7388900000,30.3908200000,American,70,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,317
16916174,Noble Sandwich Co.,216,Austin,"12233 Ranch Road 620 N, Suite 105, Austin 78750","Lake Creek Village, Anderson Mill","Lake Creek Village, Anderson Mill, Austin",-97.8152250000,30.4615833333,Sandwich,30,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,229
16913458,The OASIS on Lake Travis,216,Austin,6550 Comanche Trl 78732,Lake Travis Area,"Lake Travis Area, Austin",-97.8767800000,30.4116800000,"American, Mexican, Tex-Mex",75,Dollar($),0,0,0,0,3,3.7,9ACD32,Good,418
16912734,Galaxy Cafe,216,Austin,"9911 Brodie Lane, Suite 750, Austin 78748",Manchaca,"Manchaca, Austin",-97.8480000000,30.1831750000,"American, Diner",45,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,249
16912372,Chuy's,216,Austin,10520 North. Lamar Boulevard. 78753,North Burnet,"North Burnet, Austin",-97.6906900000,30.3751400000,"Tex-Mex, Mexican",35,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,305
16912301,Chez Zee American Bistro,216,Austin,5406 Balcones Drive 78731,Northwest Hills,"Northwest Hills, Austin",-97.7579583333,30.3366388889,American,70,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,279
16912890,Hula Hut,216,Austin,"3825 Lake Austin Boulevard, Austin 78703","Oyster Landing, Clarksville","Oyster Landing, Clarksville, Austin",-97.7841555556,30.2948083333,"Tex-Mex, Mexican",50,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,762
16913032,Kerbey Lane Cafe - Central,216,Austin,3704 Kerbey Lane 78731,Rosedale,"Rosedale, Austin",-97.7504700000,30.3080300000,"Diner, Tex-Mex",35,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,279
16916068,Uchiko,216,Austin,"4200 N Lamar Boulevard, Suite 140 78756",Rosedale,"Rosedale, Austin",-97.7398138889,30.3108333333,Sushi,70,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,277
16914445,Blue Dahlia Bistro,216,Austin,"1115 E 11th Street, Austin 78702",Rosewood,"Rosewood, Austin",-97.7287138889,30.2689750000,"French, Cafe",50,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,308
16915865,Franklin Barbecue,216,Austin,"900 East 11th Street, Austin 78702",Rosewood,"Rosewood, Austin",-97.7314611111,30.2700861111,BBQ,35,Dollar($),0,0,0,0,2,4.7,3F7E00,Excellent,557
16914522,Torchy's Tacos,216,Austin,2801 Guadalupe Street Street 5-b 78705,Rosewood,"Rosewood, Austin",-97.7417280526,30.2937099822,Mexican,25,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,391
16914522,Torchy's Tacos,216,Austin,2801 Guadalupe Street Street 5-b 78705,Rosewood,"Rosewood, Austin",-97.7417280526,30.2937099822,Mexican,25,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,391
16915533,La Condesa,216,Austin,"400 A W 2nd Street, Austin 78701","Second Street District, Downtown","Second Street District, Downtown, Austin",-97.7477811000,30.2656391000,Mexican,80,Dollar($),0,0,0,0,3,3.7,9ACD32,Good,272
16916199,Hopdoddy Burger Bar,216,Austin,"1400 S Congress Avenue, Austin 78704",South Congress,"South Congress, Austin",-97.7501222000,30.2497657000,Burger,35,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,685
16914497,Torchy's Tacos,216,Austin,2809 South. 1st Street. 78704,South Congress,"South Congress, Austin",-97.7628010511,30.2367541405,Mexican,25,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,297
16913031,Kerbey Lane Cafe - South,216,Austin,3003 South Lamar Boulevard 78704,South Lamar,"South Lamar, Austin",-97.7838160000,30.2418030000,"Diner, Tex-Mex",35,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,482
16914066,Maria's Taco Xpress,216,Austin,"2529 S Lamar Boulevard, Austin 78704",South Lamar,"South Lamar, Austin",-97.7783666667,30.2459777778,"Mexican, Taco",25,Dollar($),0,0,0,0,1,4.3,5BA829,Very Good,225
16913279,Matt's El Rancho,216,Austin,"2613 S Lamar Boulevard, Austin 78704",South Lamar,"South Lamar, Austin",-97.7794027778,30.2454861111,"Mexican, Tex-Mex",50,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,348
16912649,Evangeline Cafe,216,Austin,"8106 Brodie Lane, Austin 78745",Sunset Valley,"Sunset Valley, Austin",-97.8386083333,30.2020222222,"Seafood, Southern, Cajun",40,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,236
16914407,North Italia,216,Austin,"11506 Century Oaks Terrace, The Domain 78758","The Domain, North Burnet","The Domain, North Burnet, Austin",-97.7267300000,30.4017500000,Pizza,60,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,242
16913237,Mandola's Italian,216,Austin,4700 West Guadalupe Street #12 78751,"The Triangle, Hyde Park","The Triangle, Hyde Park, Austin",-97.7332374000,30.3155528000,"Pizza, Sandwich",50,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,507
16912869,Home Slice Pizza,216,Austin,"1415 S Congress Avenue, Austin 78704",Travis Heights,"Travis Heights, Austin",-97.7496722222,30.2493111111,Pizza,30,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,1008
16912454,Curra's Grill,216,Austin,614 E Oltorf Street 78704,Travis Heights,"Travis Heights, Austin",-97.7493138889,30.2368972222,"Tex-Mex, Mexican",55,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,288
16914252,Trudy's,216,Austin,"409 W 30th Street, Austin 78705",University of Texas,"University of Texas, Austin",-97.7410769000,30.2957300000,"Tex-Mex, Mexican",40,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,520
16914252,Trudy's,216,Austin,"409 W 30th Street, Austin 78705",University of Texas,"University of Texas, Austin",-97.7410769000,30.2957300000,"Tex-Mex, Mexican",40,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,520
16911952,Amy's Ice Creams,216,Austin,"3500 Guadalupe Street, Austin 78705",West Campus,"West Campus, Austin",-97.7393194444,30.3013416667,Ice Cream,15,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,324
16913030,Kerbey Lane Cafe - University,216,Austin,2606 Guadalupe Street 78705,West Campus,"West Campus, Austin",-97.7415000000,30.2912200000,"Diner, Tex-Mex",35,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,273
16913757,"Rudy's ""Country Store"" and Bar-B-Q",216,Austin,2451 South. Capital of Texas Hwy. 78746,West Lake Hills,"West Lake Hills, Austin",-97.8154984117,30.2635801743,BBQ,30,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,274
16915873,Jack Allen's Kitchen,216,Austin,"7720 Highway 71 W, Austin 78735",West Oak Hill,"West Oak Hill, Austin",-97.8827666667,30.2437694444,"Burger, Southwestern",60,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,398
16912886,Bartlett's,216,Austin,"2408 W Anderson Lane, Burnet Road, Austin 78757",Wooten,"Wooten, Austin",-97.7314527778,30.3569750000,"Steak, New American",100,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,291
16798334,Sunset Grill & Tap,216,Boston,"130 Brighton Avenue, Allston 02134",Allston/Brighton,"Allston/Brighton, Boston",-71.1312310000,42.3527710000,"Mexican, American",75,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,246
16794052,Abe & Louie's,216,Boston,"793 Boylston Street, Back Bay 02116",Back Bay,"Back Bay, Boston",-71.0814000000,42.3492700000,"Steak, American",70,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,276
16794268,Atlantic Fish Company,216,Boston,"761 Boylston Street, Back Bay 02116",Back Bay,"Back Bay, Boston",-71.0814000000,42.3492700000,Seafood,40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,374
16797374,Parish Cafe and Bar,216,Boston,361 Boylston Street 02116,Back Bay,"Back Bay, Boston",-71.0711800000,42.3518600000,American,25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,350
16796416,Joe's American Bar & Grill,216,Boston,"181 Newbury Street, Back Bay 02116",Back Bay,"Back Bay, Boston",-71.0794400000,42.3505100000,"American, Burger, Seafood",75,Dollar($),0,0,0,0,4,3.9,9ACD32,Good,108
16796085,Grill 23 & Bar,216,Boston,"161 Berkeley Street, Back Bay 02116",Back Bay,"Back Bay, Boston",-71.0719200000,42.3490700000,"Steak, Seafood",70,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,188
16804371,Lolita Cocina & Tequila Bar,216,Boston,"271 Dartmouth Street, Boston 02116",Back Bay,"Back Bay, Boston",-71.0774309000,42.3506016000,Mexican,40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,134
16804556,Max Brenner,216,Boston,745 Boylston Street 02116,Back Bay,"Back Bay, Boston",-71.0806100000,42.3493300000,"American, Desserts",40,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,125
16798244,Stephanie's on Newbury,216,Boston,"190 Newbury Street, Boston 02116",Back Bay,"Back Bay, Boston",-71.0793270000,42.3503100000,New American,40,Dollar($),0,0,0,0,3,4.0,5BA829,Very Good,185
16794969,The Capital Grille,216,Boston,900 Boylston Street 02115,Back Bay,"Back Bay, Boston",-71.0845500000,42.3481600000,"Steak, American",70,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,151
16795072,The Cheesecake Factory,216,Boston,"115 Huntington Ave, Boston 02199",Back Bay,"Back Bay, Boston",-71.0804790000,42.3466090000,"American, Desserts, International",75,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,119
16798564,Top of the Hub,216,Boston,800 Boylston Street 02199,Back Bay,"Back Bay, Boston",-71.0822500000,42.3486800000,"New American, Seafood",70,Dollar($),0,0,0,0,4,4.0,5BA829,Very Good,192
16798597,Trident Booksellers & Cafe,216,Boston,"338 Newbury Street, Boston 02115",Back Bay,"Back Bay, Boston",-71.0866350000,42.3483800000,"Cafe, American",25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,174
16803493,Wagamama,216,Boston,"800 Boylston Street, Back Bay 02199",Back Bay,"Back Bay, Boston",-71.0826223000,42.3484569000,"Japanese, Asian",50,Dollar($),0,0,0,0,4,4.0,5BA829,Very Good,72
16797371,The Paramount,216,Boston,"44 Charles Street, Boston 02114",Beacon Hill,"Beacon Hill, Boston",-71.0702350000,42.3572790000,"American, Breakfast",40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,255
16795069,Cheers,216,Boston,84 Beacon Street 02108,Beacon Hill,"Beacon Hill, Boston",-71.0712600000,42.3558700000,"American, Bar Food",25,Dollar($),0,0,0,0,2,3.9,9ACD32,Good,152
16795961,FuGaKyu Japanese Cuisine,216,Boston,1280 Beacon Street 02446,Brookline,"Brookline, Boston",-71.1193800000,42.3428900000,"Asian, Japanese, Sushi",150,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,312
16794132,The Publick House,216,Boston,"1648 Beacon St, Brookline 02445",Brookline,"Brookline, Boston",-71.1365050000,42.3393680000,"American, Burger",150,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,183
16798889,Zaftigs Delicatessen- Brookline,216,Boston,335 Harvard Street 02446,Brookline,"Brookline, Boston",-71.1236500000,42.3437000000,"American, Sandwich",75,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,303
16795271,Craigie On Main,216,Boston,"853 Main St, Cambridge 02139",Central Square,"Central Square, Boston",-71.0985660000,42.3634820000,"European, French",275,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,193
16803362,Gourmet Dumpling House,216,Boston,"52 Beach Street, Boston 02111",Chinatown,"Chinatown, Boston",-71.0606530000,42.3515180000,"Chinese, Dim Sum",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,171
16797420,Penang,216,Boston,"685 Washington Street, Boston 02111",Chinatown,"Chinatown, Boston",-71.0630710000,42.3512840000,"Asian, Malaysian",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,153
16797732,Redbones Barbecue,216,Boston,"55 Chester St, Somerville 02144",Davis Square,"Davis Square, Boston",-71.1224930000,42.3950260000,"BBQ, Southern",75,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,560
16797926,Santarpio's Pizza,216,Boston,"111 Chelsea Street, Boston 02128",East Boston,"East Boston, Boston",-71.0353016000,42.3726632000,"BBQ, Italian, Pizza",10,Dollar($),0,0,0,0,1,4.9,3F7E00,Excellent,287
16795720,Eastern Standard,216,Boston,"528 Commonwealth Avenue, Boston 02215",Fenway/Kenmore,"Fenway/Kenmore, Boston",-71.0960590000,42.3486630000,"American, Seafood",70,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,319
16804261,Island Creek Oyster Bar,216,Boston,500 Commonwealth Avenue 02215,Fenway/Kenmore,"Fenway/Kenmore, Boston",-71.0957800000,42.3486800000,"American, Seafood",95,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,284
16794621,Boston Beer Works,216,Boston,"61 Brookline Avenue, Boston 02215",Fenway/Kenmore,"Fenway/Kenmore, Boston",-71.0988510000,42.3471470000,American,55,Dollar($),1,0,0,0,4,4.4,5BA829,Very Good,202
16804838,Sweet Cheeks Q,216,Boston,"1381 Boylston Street, Boston 02215",Fenway/Kenmore,"Fenway/Kenmore, Boston",-71.1011470000,42.3438484000,"BBQ, Southern",40,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,125
16794534,Black Rose,216,Boston,"160 State Street, Boston 02109",Financial District,"Financial District, Boston",-71.0535930000,42.3594370000,"Irish, Bar Food",25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,162
16796641,Legal Sea Foods,216,Boston,"255 State Street, Waterfront 02109",Financial District,"Financial District, Boston",-71.0516700000,42.3595900000,"American, Seafood",150,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,248
16797041,Bartley's Burger Cottage,216,Boston,1246 Massachusetts Avenue 02138,Harvard Square,"Harvard Square, Boston",-71.1162200000,42.3725400000,"American, Burger, Desserts",75,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,453
16794609,Border Cafe,216,Boston,"32 Church St, Cambridge 02138",Harvard Square,"Harvard Square, Boston",-71.1204150000,42.3742640000,"Mexican, Southern, Cajun",75,Dollar($),0,0,0,0,4,4.8,3F7E00,Excellent,370
16804016,Russell House Tavern,216,Boston,"14 JFK St, Cambridge 02138",Harvard Square,"Harvard Square, Boston",-71.1195960000,42.3730920000,"American, Breakfast",75,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,239
16805561,Alden & Harlow,216,Boston,"40 Brattle St, Cambridge 02138",Harvard Square,"Harvard Square, Boston",-71.1211799000,42.3735751000,American,0,Dollar($),0,0,0,0,1,4.1,5BA829,Very Good,83
16797229,Oleana,216,Boston,"134 Hampshire St, Cambridge 02139",Inman Square,"Inman Square, Boston",-71.0972570000,42.3705920000,"Mediterranean, Middle Eastern, Turkish",150,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,249
16803615,The Friendly Toast,216,Boston,"One Kendall Square, Cambridge 02139",Kendall Square,"Kendall Square, Boston",-71.0909300000,42.3654250000,"Sandwich, Vegetarian",75,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,278
16794675,Bova's Bakery,216,Boston,"134 Salem Street, Boston 02113",North End,"North End, Boston",-71.0555110000,42.3651870000,"Desserts, Bakery",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,107
16796005,Giacomo's,216,Boston,"355 Hanover Street, Boston 02113",North End,"North End, Boston",-71.0533930000,42.3645730000,Italian,55,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,359
